id,unique_,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country_id
NULL,asd,NULL,#loc+name,NULL,#adm1+name,#adm2+name,#geo+lat,#geo+lon,NULL,NULL
429138,1765,2,Novotoshkivske village,"near the village of Novotoshkivske (Popasnyansky district, Luhansk region)",Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
429132,1766,2,Opytne village,near the village of Opytne (Yasynuvata district) near Donetsk,Donetsk oblast,Yasynuvata raion,48.096377,37.72225,199156,369
429133,1767,2,Vodiane village,near the village of Vodiane (Yasynuvata district) near Donetsk,Donetsk oblast,Novoazovsk raion,47.147911,37.784462,197716,369
429149,1768,2,Artemivsk town,near the city of Artemivsk (Donetsk region),Donetsk oblast,Artemivsk city municipality,48.595434,37.994085,199876,369
429137,1769,2,Starognativka village,"near the village of Starognativka, Volnovakha district, Donetsk region",Donetsk oblast,Telmanove raion,47.538939,37.776704,198436,369
429136,1770,2,Brusivka village,"near the village Brusivka, Krasnoliman City Council, Donetsk Region",Donetsk oblast,Krasnyi Lyman City municipality,48.907525,37.783768,199876,369
429139,1771,2,Stanytsia Luhanska village,"near the village of Stanytsia, Luhansk region.",Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
203686,1772,1,Novoselivka village,in Novoselivka (Donetsk region),Donetsk oblast,Krasnoarmiiskyi raion,48.271486,37.846852,199156,369
203687,1773,2,Svitlodarsk town,near the town of Svitlodarsk/near the village of Luhanske,Donetsk oblast,Artemivsk raion,48.435297,38.220482,199157,369
429147,1774,2,Shchastya town,near the town of Shchastya near Luhansk,Luhansk oblast,Stanychno-Luhansk raion,48.721895,39.25145,199879,369
203688,1775,2,Popasna town,near Popasna,Luhansk oblast,Popasna raion,48.633333,38.38,199877,369
429148,1776,1,Krasnoarmiisk town,"in Krasnoarmeysk, Donetsk region.",Donetsk oblast,Krasnoarmiiskyi raion,48.27935,37.178255,199155,369
429151,1777,2,Hranitne village,"near the village of Granitne (Volnovakha district), Donetsk region",Donetsk oblast,Volnovakha Raion,47.457253,37.863673,197716,369
203689,1778,2,Katerinivka village,Katerinovka (near),Luhansk oblast,Popasna raion,48.668695,38.483163,199877,369
429159,1779,2,Kamyanka village,near the village Kamyanka in the Donetsk region,Donetsk oblast,Volnovakha Raion,47.419802,37.696784,197716,369
429163,1780,2,Leninske village,"near the village of Leninskoe, Amvrosiivka raion, Donetsk region",Donetsk oblast,Amvrosiivka raion,47.758413,38.440508,198437,369
204570,1781,2,Donetsk town,near Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
204566,1782,1,Avdiivka town,Avdiyivka coke plant,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
204578,1783,2,Rozsadky village,"near Rozsadky, Bakhmut raion, Donetsk region",Donetsk oblast,Bakhmut Raion,48.430248,38.349567,199157,369
429174,1784,2,Borivske village,"near the village Borivske, Severodonetsk City Council, Luhansk Region",Luhansk oblast,Popasna raion,48.867456,38.56303,199878,369
429175,1785,2,Bolotene village,"near the village Bolotene, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.606402,39.577985,199880,369
429177,1786,1,Krasnoarmiisk town,"in Krasnoarmeysk, Donetsk region",Donetsk oblast,Krasnoarmiiskyi raion,48.27935,37.178255,199155,369
204572,1787,2,Alchevsk town,Alchevsk town,Luhansk oblast,Alchevsk city municipality,48.477778,38.797778,199158,369
204580,1788,2,Shyrokyne village,"near the village of Shirokino (Novoazovsk district, Donetsk region)",Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
204582,1789,5,Donets Basin Area,conflict zone,NULL,NULL,48.15,38.65,199158,369
204585,1790,2,Shyrokyne village,near Shyrokyne,Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
204587,1791,1,Avdiivka town,Avdiivka Coke and Chemical Plant,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
204588,1792,2,Komishne,"near Komyshne, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.715473,39.666954,199880,369
204590,1793,2,Horlivka town,Gorlovka town,Donetsk oblast,Horlivka City municipality,48.3,38.05,199157,369
204594,1794,2,Luhansk town,near Luhansk town,Luhansk oblast,Luhansk City municipality,48.566667,39.3,199879,369
204595,1795,4,Donetsk oblast,Donetsk Oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
429180,1796,2,Horlivka town,"in the area of ??Gorlivka, Donetsk region",Donetsk oblast,Horlivka City municipality,48.3,38.05,199157,369
429182,1797,2,Zolote town,"near the town of Zolote (Popasnyansky district, Luhansk region)",Luhansk oblast,Popasna raion,48.683333,38.516667,199878,369
429184,1798,1,Seversk town,"in Siversk, Bakhmut district, Donetsk region",Donetsk oblast,Artemivsk raion,48.86211,38.096892,199877,369
429187,1799,2,Stanytsia Luhanska village,"near Stanytsia village, Luhansk, Luhansk region",Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
429194,1800,2,Opytne village,near the village of Opytne (Yasynuvata district),Donetsk oblast,Yasynuvata raion,48.096377,37.72225,199156,369
429196,1801,2,Volnovakha town,near the town of Volnovakha (Donetsk region),Donetsk oblast,Telmanove raion,47.595,37.4825,198435,369
204596,1802,2,Vodiane village,near the village of Vodiane (Yasynuvata district) near Donetsk,Donetsk oblast,Novoazovsk raion,47.147911,37.784462,197716,369
204597,1803,1,Marinka town,Marinka town,Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
204598,1804,2,Debaltseve town,(a village near Debaltseve),Donetsk oblast,Debaltseve City municipality,48.333333,38.4,199157,369
204599,1805,1,Stanytsia Luhanska village,Stanitsa Luganska,Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
429209,1806,2,Troitske village,"near the village Troitske, Luhansk region",Luhansk oblast,Popasna raion,48.52804,38.3747,199877,369
429213,1807,2,Bila Hora village,"in the area of ??the village Bila Hora, Konstantinovsky district, Donetsk region",Donetsk oblast,Kramatorsk raion,48.485212,37.859828,199156,369
429206,1808,2,Slavne village,"near the village of Slavne (Maryinsky district), Donetsk region",Donetsk oblast,Maryinsky raion,47.834265,37.566331,198436,369
204600,1809,1,Shyrokyne village,in the village of Shirokino (Donetsk region),Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
204601,1810,1,Zaitseve village,Zaytsevo village,Donetsk oblast,Horlivka City municipality,48.41955,38.032433,199157,369
204602,1811,2,Mariupol town,Mariupol (near),Donetsk oblast,Mariupol City municipality,47.095833,37.549444,197716,369
204603,1812,2,Kremenivka village,"near the village Kremenivka, Volodarskyi district, Donetsk region",Donetsk oblast,Nikolske raion,47.328577,37.467751,197715,369
204604,1813,2,Shchastia village,near the town of Shchastya near Luhansk,Luhansk oblast,Novoaidar raion,48.736592,39.236568,199879,369
429274,1814,2,Chermalyk village,near the village of Chermalyk in the south of Donetsk region,Donetsk oblast,Telmanove raion,47.313934,37.805343,197716,369
429283,1815,2,Luhanske village,near the village of Lugansk (Donetsk region),Donetsk oblast,Artemivsk raion,48.45253,38.245772,199157,369
429285,1816,1,Sloviansk town,in the city of Slavyansk (Donetsk region),Donetsk oblast,Sloviansk raion,48.853333,37.625,199876,369
204606,1817,2,Marinka town,near Maryinka,Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
204605,1818,2,Luhansk town,near Luhansk,Luhansk oblast,Luhansk City municipality,48.566667,39.3,199879,369
204712,1819,5,Donets Basin Area,conflict area,NULL,NULL,48.15,38.65,199158,369
204698,1820,1,Telmanove town,Telmanove village,Donetsk oblast,Telmanove raion,47.411805,38.014571,197717,369
204784,1821,2,Luhanske village,"near the village of Luhansk, Bakhmut district, Donetsk region",Donetsk oblast,Artemivsk raion,48.45253,38.245772,199157,369
429294,1822,2,Nikolske village,in the area of ??Volodarskoe village (Donetsk region),Donetsk oblast,Nikolske raion,47.200123,37.319017,197715,369
429311,1823,2,Horlivka town,near Horlivka (Donetsk region),Donetsk oblast,Horlivka City municipality,48.3,38.05,199157,369
429297,1824,2,Prychepylivka village,"Prychepylivka, Novoaidar district, Luhansk region",Luhansk oblast,Novoaidar raion,48.756931,38.691943,199878,369
204785,1825,7,sea outside Mariupol,sea outside Mariupol,NULL,NULL,47.064607,37.600157,197716,369
204786,1826,2,Krasnohorivka town,Krasnogorivka (outside),Donetsk oblast,Marinka City municipality,48.006667,37.512778,199156,369
204787,1827,2,Hrechyshkyne village,"near the village of Grechyshkyne (Novoaydarsky district, Luhansk region)",Luhansk oblast,Novoaidar raion,48.866,38.896179,199878,369
395636,1828,1,Donetsk town,the village of Vesele on the northwestern outskirts of Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
407004,1829,3,Sloviansk raion,"Pryshib, Slovyansky district, Donetsk region",Donetsk oblast,Sloviansk raion,48.840758,37.489606,199875,369
422339,1830,2,Vuhlehirsk village,"near the town of Uglegorsk, Donetsk region",Donetsk oblast,Horlivka City municipality,48.313148,38.277561,199157,369
429306,1831,5,Donets Basin Area,Unknown,NULL,NULL,48.15,38.65,199158,369
211797,1832,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
204788,1833,1,Horlivka town,Gorlivka,Donetsk oblast,Horlivka City municipality,48.3,38.05,199157,369
204790,1834,1,Shyrokyne village,in the village of Shirokino (Donetsk region),Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
429313,1835,2,Novohrodivka village,"in the area of ??Novogrodovka, Donetsk region",Donetsk oblast,Krasnoarmiiskyi raion,48.200968,37.339541,199155,369
429315,1836,2,Dolina village,"near the village Dolina, Sloviansk district, Donetsk region",Donetsk oblast,Sloviansk raion,48.995755,37.431764,199875,369
429317,1837,2,Avdiivka town,near the city of Avdiyivka (Donetsk region),Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
429318,1838,2,Donetsk town,"near Donetsk near the mine ""Butovka Donetsk""",Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
429319,1839,2,Donetsk International airport,near the Donetsk airport,Donetsk oblast,Donetsk City municipality,48.075,37.725556,199156,369
204791,1840,2,Luhanske village,near the village of Luhansk (Donetsk region),Donetsk oblast,Artemivsk raion,48.45253,38.245772,199157,369
204793,1841,2,Marinka town,near the city of Marinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
204794,1842,2,Marinka town,near the town of Marinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
429329,1843,1,Pisky village,in the village of Pisky (Yasynuvata district) near Donetsk,Donetsk oblast,Yasynuvata raion,48.06087,37.681397,199156,369
429351,1844,2,Manhush town,"in the area of ??Manhush town, Donetsk region",Donetsk oblast,Manhush raion,47.05737,37.307123,197715,369
429356,1845,2,Shyrokyne village,near the village of Shirokino (Donetsk region),Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
429372,1846,2,Donetsk town,near Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
429373,1847,1,Verkhnyotoretsk village,"(VOP 5311) Verkhnotoretske township, Yasynuvata district, Donetsk region",Donetsk oblast,Yasynuvata raion,48.215063,37.879726,199156,369
204797,1848,2,Krasnohorivka town,"near the city of Krasnohorivka (Maryinsky district, Donetsk region)",Donetsk oblast,Marinka City municipality,48.006667,37.512778,199156,369
204798,1849,1,Donetsk town,Donetsk town,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
204800,1850,2,Marinka town,Maryinka (near),Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
204801,1851,2,Donetsk town,around the city of Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
429582,1852,2,Pavlopol village,"in the area of ??the village Pavlopol, Donetsk region",Donetsk oblast,Novoazovsk raion,47.261884,37.783593,197716,369
429598,1853,2,Avdiivka town,near the town of Avdiivka,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
429625,1854,1,Shyrokyne village,in the village of Shirokino (Donetsk region),Donetsk oblast,Novoazovsk raion,47.094565,37.815639,197716,369
429592,1855,2,Marinka town,near the town of Marinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
204802,1856,2,Donetsk town,outskirts of Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
204803,1857,2,Donetsk town,village outside of Donetsk town,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
429608,1858,2,Marinka town,"in the area of ??Maryinka, Donetsk region",Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
429609,1859,2,Zlatoustivka village,"in the area of ??the village Zlatoustivka, Volnovakha district, Donetsk region",Donetsk oblast,Volnovakha Raion,47.488133,37.32458,197715,369
429613,1860,2,Marinka town,in the area of ??Maryinka,Donetsk oblast,Marinka City municipality,47.941669,37.504218,198436,369
429615,1861,2,Kominternove village,in the area of ??the village of Kominternove,Donetsk oblast,Novoazovsk raion,47.174126,37.814764,197716,369
429619,1862,2,Vodyane village,"Base camp near the village Vodyane, Yasynuvata district, Donetsk region.",Donetsk oblast,Yasynuvata raion,48.097688,37.664988,199156,369
429622,1863,3,Bakhmut Raion,"in Bakhmut district, Donetsk region",Donetsk oblast,Bakhmut Raion,48.268307,38.370347,199157,369
429629,1864,2,Klishchiivka village,"near the village of Klishchiivka, Bakhmut district (Donetsk region)",Donetsk oblast,Bakhmut Raion,48.528543,37.959394,199876,369
204808,1865,1,Pisky village,Pisky village,Donetsk oblast,Yasynuvata raion,48.06087,37.681397,199156,369
429739,1866,5,Donets Basin Area,Unknown,NULL,NULL,48.15,38.65,199158,369
429685,1867,2,Kremenivka village,"near the village Kremenivka, Donetsk region",Donetsk oblast,Nikolske raion,47.328577,37.467751,197715,369
429687,1868,2,Luhanske village,"near the village of Luhansk, Bakhmut district (Donetsk region)",Donetsk oblast,Artemivsk raion,48.45253,38.245772,199157,369
429701,1869,2,Avdiivka town,"near the town of Avdiivka, Donetsk region",Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
429704,1870,2,Novobakhmutivka village,"near the village Novobakhmutivka, Yasynuvata district, Donetsk region.",Donetsk oblast,Yasynuvata raion,48.246928,37.787528,199156,369
429763,1871,2,Mariupol town,near the city of Mariupol,Donetsk oblast,Mariupol City municipality,47.095833,37.549444,197716,369
429735,1872,2,Pavlopol village,near the village of Pavlopol of Donetsk region,Donetsk oblast,Novoazovsk raion,47.261884,37.783593,197716,369
429738,1873,2,Horlivka town,"Mayorsk, Horlivka, Donetsk region",Donetsk oblast,Horlivka City municipality,48.3,38.05,199157,369
204926,1874,2,Donetsk International airport,Donetsk airport (near),Donetsk oblast,Donetsk City municipality,48.075,37.725556,199156,369
204927,1875,5,Donets Basin Area,conflict area,NULL,NULL,48.15,38.65,199158,369
204932,1876,4,Donetsk oblast,conflict zone,Donetsk oblast,NULL,48.14,37.74,199156,369
204935,1877,2,Luhanske village,"near the village of Luhansk, Donetsk region",Donetsk oblast,Artemivsk raion,48.45253,38.245772,199157,369
204936,1878,2,Leninske village,"near the village of Leninske, Donetsk region",Donetsk oblast,Amvrosiivka raion,47.758413,38.440508,198437,369
429758,1879,2,Mariupol town,"in the area of ??Mariupol, Donetsk region",Donetsk oblast,Mariupol City municipality,47.095833,37.549444,197716,369
392740,1880,1,Kodema village,in Donetsk Region's Kodema village,Donetsk oblast,Artemivsk raion,48.470675,38.084491,199157,369
429818,1881,1,Berezovoe village,in the village of Berezovo (Maryinsky district) of Donetsk region.,Donetsk oblast,Marinka City municipality,47.769334,37.582322,198436,369
429820,1882,2,Avdiivka town,near the town of Avdiivka (Donetsk region),Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
429826,1883,2,Verkhnyotoretsk village,"in the area of ??Verkhnotoretske village, Yasynuvata district (Donetsk region)",Donetsk oblast,Yasynuvata raion,48.215063,37.879726,199156,369
204938,1884,1,Avdiivka town,Avdiivka,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
204940,1885,1,Donetsk town,Donetsk town,Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
204941,1886,2,Novohnativka village,"near the village Novognativka, Volnovakha district, Donetsk region",Donetsk oblast,Telmanove raion,47.640104,37.690092,198436,369
